module_code,academic_year,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning
MTH1003,2022/3,Mathematical Modelling,30.0,200.0,88.0,212.0,0.0,40.0,60.0,0.0,4.0,4.0,No
MTH1004,2022/3,"Probability, Statistics and Data",30.0,275.0,88.0,212.0,,30.0,70.0,,4.0,4.0,No
MTH1100,2022/3,Employability and Preparation for Placement or Internship,0.0,30.0,15.0,30.0,0.0,0.0,0.0,,,5.0,No
MTH2003,2022/3,Differential Equations,15.0,300.0,38.0,112.0,,10.0,90.0,0.0,3.0,5.0,No
MTH2004,2022/3,Vector Calculus and Applications,15.0,250.0,33.0,118.0,,40.0,60.0,,3.0,5.0,No
MTH2005,2022/3,Modelling: Theory and Practice,30.0,128.0,64.0,236.0,,70.0,30.0,,4.0,5.0,No
MTH2006,2022/3,Statistical Modelling and Inference,30.0,128.0,70.0,230.0,0.0,30.0,70.0,0.0,3.0,5.0,No
MTH2008,2022/3,Real Analysis,15.0,260.0,38.0,112.0,0.0,10.0,90.0,0.0,3.0,5.0,No
MTH2009,2022/3,Complex Analysis,15.0,200.0,38.0,112.0,0.0,10.0,90.0,0.0,2.0,5.0,No
MTH2010,2022/3,"Groups, Rings and Fields",15.0,120.0,38.0,112.0,,10.0,90.0,0.0,3.0,5.0,No
MTH2011,2022/3,Linear Algebra,15.0,230.0,38.0,112.0,0.0,20.0,80.0,0.0,6.0,5.0,No
MTH2100,2022/3,Employability and Career Resources,0.0,240.0,15.0,30.0,0.0,0.0,0.0,,,5.0,No
MTH3001,2022/3,Theory of Weather and Climate,15.0,61.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3004,2022/3,Number Theory,15.0,100.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3006,2022/3,Mathematical Biology and Ecology,15.0,90.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3007,2022/3,Fluid Dynamics,15.0,152.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3008,2022/3,Partial Differential Equations,15.0,88.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3011,2022/3,Nonlinear Systems and Control,15.0,11.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,6.0,No
MTH3012,2022/3,Advanced Statistical Modelling,15.0,37.0,33.0,117.0,,100.0,0.0,0.0,3.0,6.0,No
MTH3019,2022/3,Mathematics: History and Culture,15.0,67.0,20.0,130.0,0.0,40.0,50.0,10.0,4.0,6.0,No
MTH3022,2022/3,"Graphs, Networks and Algorithms",15.0,76.0,33.0,117.0,0.0,0.0,60.0,40.0,3.0,6.0,No
MTH3024,2022/3,Stochastic Processes,15.0,100.0,33.0,117.0,,20.0,80.0,,2.0,6.0,No
MTH3025,2022/3,Semester of Mathematical Studies Abroad,60.0,5.0,,,,100.0,0.0,,,6.0,No
MTH3026,2022/3,Cryptography,15.0,116.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3028,2022/3,Statistical Inference: Theory and Practice,15.0,80.0,33.0,117.0,,20.0,80.0,,2.0,6.0,No
MTH3030,2022/3,Mathematics of Climate Change,15.0,170.0,33.0,117.0,,20.0,80.0,,3.0,6.0,No
MTH3032,2022/3,Applications of Geometry and Topology,15.0,44.0,33.0,117.0,0.0,20.0,80.0,,3.0,6.0,No
MTH3035,2022/3,Mathematics Group Project,15.0,138.0,22.0,128.0,0.0,75.0,0.0,25.0,6.0,6.0,No
MTH3038,2022/3,Galois Theory,15.0,30.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3039,2022/3,Computational Nonlinear Dynamics,15.0,19.0,33.0,117.0,0.0,100.0,0.0,0.0,2.0,6.0,No
MTH3040,2022/3,Topology and Metric Spaces,15.0,24.0,33.0,127.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3041,2022/3,"Bayesian statistics, Philosophy and Practice",15.0,25.0,33.0,117.0,0.0,20.0,80.0,,2.0,6.0,No
MTH3042,2022/3,Integral Equations,15.0,150.0,33.0,117.0,,20.0,80.0,0.0,3.0,6.0,No
MTH3044,2022/3,Bayesian Data Modelling,15.0,37.0,33.0,117.0,0.0,100.0,0.0,0.0,3.0,6.0,No
MTH3045,2022/3,Statistical Computing,15.0,100.0,33.0,117.0,,70.0,30.0,,3.0,6.0,No
MTH3047,2022/3,Mathematics for Environment and Sustainability,15.0,30.0,42.0,108.0,0.0,100.0,0.0,0.0,3.0,6.0,No
MTH3100,2022/3,Industrial Placement,120.0,6.0,6.0,314.0,880.0,85.0,0.0,15.0,4.0,3.0,No
MTHM001,2022/3,Functional Analysis,15.0,20.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM002,2022/3,Methods for Stochastics and Finance,15.0,58.0,33.0,117.0,,0.0,100.0,,3.0,7.0,No
MTHM003,2022/3,Analysis and Computation for Finance,15.0,49.0,39.0,114.0,,50.0,50.0,,4.0,7.0,No
MTHM004,2022/3,Fractal Geometry,15.0,20.0,33.0,127.0,0.0,0.0,100.0,0.0,1.0,7.0,No
MTHM005,2022/3,Mathematical Sciences Project,30.0,34.0,22.0,278.0,,90.0,0.0,10.0,2.0,7.0,No
MTHM006,2022/3,Mathematical Theory of Option Pricing,15.0,48.0,22.0,128.0,,20.0,80.0,0.0,3.0,7.0,No
MTHM007,2022/3,Engaging with Research,15.0,20.0,44.0,106.0,0.0,100.0,0.0,0.0,4.0,7.0,No
MTHM008,2022/3,Computational Modelling,15.0,20.0,33.0,117.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM009,2022/3,Advanced Topics in Mathematical & Computational Biology,15.0,10.0,33.0,117.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM017,2022/3,Advanced Topics in Statistics,15.0,100.0,30.0,120.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM018,2022/3,Dynamical Systems and Chaos,15.0,33.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM019,2022/3,Fluid Dynamics of Atmospheres and Oceans,15.0,23.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM021,2022/3,Advanced Mathematics Project,60.0,25.0,22.0,578.0,0.0,100.0,0.0,0.0,2.0,7.0,No
MTHM023,2022/3,Modelling the Weather and Climate,15.0,5.0,33.0,117.0,0.0,50.0,50.0,0.0,3.0,7.0,No
MTHM028,2022/3,Algebraic Number Theory,15.0,15.0,33.0,117.0,0.0,20.0,80.0,0.0,4.0,7.0,No
MTHM029,2022/3,Algebraic Curves,15.0,11.0,50.0,100.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM030,2022/3,"Waves, Instabilities and Turbulence",15.0,13.0,33.0,117.0,0.0,40.0,60.0,0.0,3.0,7.0,No
MTHM031,2022/3,Magnetic Fields and Fluid Flows,15.0,21.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM032,2022/3,"Mathematics, Business and Finance Project",30.0,4.0,22.0,278.0,,100.0,0.0,0.0,2.0,7.0,No
MTHM033,2022/3,Statistical Modelling in Space and Time,15.0,20.0,33.0,115.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM036,2022/3,Research in Mathematical Sciences,15.0,42.0,20.0,130.0,0.0,90.0,0.0,10.0,3.0,7.0,No
MTHM040,2022/3,MSci Project,45.0,3.0,25.0,425.0,0.0,90.0,0.0,10.0,3.0,7.0,No
MTHM041,2022/3,Analytic Number Theory,15.0,30.0,33.0,117.0,0.0,0.0,100.0,0.0,1.0,7.0,No
MTHM044,2022/3,MMATH Project in Statistics,45.0,20.0,25.0,425.0,0.0,90.0,0.0,10.0,3.0,7.0,No
MTHM045,2022/3,Space Weather and Plasmas,15.0,10.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM047,2022/3,"Bayesian Statistics, Philosophy and Practice",15.0,28.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM048,2022/3,Ergodic Theory,15.0,20.0,33.0,117.0,0.0,20.0,80.0,,3.0,7.0,No
MTHM050,2022/3,Research Project in Statistics,60.0,,20.0,580.0,0.0,85.0,0.0,15.0,3.0,7.0,No
MTHM051,2022/3,Fundamentals of Weather and Climate Science,15.0,,33.0,117.0,,20.0,80.0,,2.0,7.0,No
MTHM052,2022/3,Mid-Latitude Weather Systems,15.0,20.0,33.0,117.0,,20.0,80.0,,2.0,7.0,No
MTHM053,2022/3,MSc Professional Placement,60.0,20.0,20.0,80.0,500.0,80.0,0.0,20.0,3.0,7.0,No
MTHM054,2022/3,Climate Change Science and Solutions,15.0,60.0,20.0,130.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM501,2022/3,Working with Data,15.0,50.0,30.0,120.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM502,2022/3,Introduction to Data Science and Statistical Modelling,15.0,50.0,30.0,120.0,0.0,100.0,0.0,0.0,2.0,7.0,No
MTHM503,2022/3,Applications of Data Science and Statistics,15.0,15.0,36.0,114.0,0.0,80.0,20.0,0.0,2.0,7.0,No
MTHM504,2022/3,Applied Data Science and Statistics Project,60.0,50.0,20.0,580.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM505,2022/3,Data Science and Statistical Modelling in Space and Time,15.0,50.0,30.0,118.0,,100.0,0.0,,2.0,,No
MTHM506,2022/3,Statistical Data Modelling,15.0,50.0,30.0,120.0,,100.0,0.0,,2.0,7.0,No
MTHM507,2022/3,Communicating Data Science,15.0,60.0,40.0,110.0,,100.0,0.0,,2.0,7.0,No
MTHM508,2022/3,Bayesian Philosophy and Methods in Data Science,15.0,28.0,33.0,117.0,,50.0,50.0,,3.0,,No
LAW1701,2022/3,,,,,,,,,,,,
LAW2701,2022/3,,,,,,,,,,,,
LAW3000,2022/3,,,,,,,,,,,,
LAW3041D,2022/3,,,,,,,,,,,,
LAW3155,2022/3,,,,,,,,,,,,
PHY1021,2022/3,Vector Mechanics,15.0,149.0,34.0,116.0,0.0,10.0,90.0,,4.0,4.0,No
PHY1022,2022/3,Introduction to Astrophysics,15.0,150.0,34.0,116.0,0.0,10.0,90.0,,4.0,4.0,No
PHY1023,2022/3,Waves and Optics,15.0,150.0,34.0,116.0,,10.0,90.0,,4.0,4.0,No
PHY1024,2022/3,Properties of Matter,15.0,,34.0,116.0,,10.0,90.0,,4.0,4.0,No
PHY1025,2022/3,Mathematics Skills,15.0,149.0,36.0,114.0,,10.0,90.0,,4.0,4.0,No
PHY1026,2022/3,Mathematics for Physicists,15.0,,36.0,114.0,,10.0,90.0,,4.0,4.0,No
PHY1027,2022/3,Practical Physics I,15.0,142.0,84.0,66.0,,50.0,0.0,50.0,4.0,4.0,No
PHY1028,2022/3,IT and Electronics Skills,15.0,114.0,58.0,92.0,,70.0,0.0,30.0,5.0,4.0,No
PHY1029,2022/3,IT and Astrophysics Skills,15.0,26.0,58.0,92.0,,70.0,0.0,30.0,4.0,4.0,No
PHY1030,2022/3,Practical Physics and IT Skills,15,14.0,89.0,61.0,,40,0,60.0,,4,No
PHY1031,2022/3,Scientific Programming in Python,15,120.0,62.0,88.0,0.0,100,0,0.0,2.0,4,No
PHY2021,2022/3,Electromagnetism I,15,160.0,33.0,117.0,,10,90,,3.0,5,No
PHY2022,2022/3,Quantum Mechanics I,15,170.0,33.0,117.0,,10,90,,3.0,5,No
PHY2023,2022/3,Thermal Physics,15,162.0,33.0,117.0,,10,90,,3.0,5,No
PHY2024,2022/3,Condensed Matter I,15,146.0,33.0,117.0,,10,90,,3.0,5,No
PHY2025,2022/3,Mathematics with Physical Applications,15,146.0,36.0,114.0,,20,80,,4.0,5,No
PHY2026,2022/3,Practical Physics II,15,141.0,96.0,54.0,,76,0,24.0,6.0,5,No
PHY2027,2022/3,Scientific Programming in C,15,60.0,33.0,117.0,,70,0,30.0,5.0,5,No
PHY2029,2022/3,The Physics of Living Systems,15,64.0,22.0,128.0,,0,100,,1.0,5,No
PHY2030,2022/3,Observing the Universe,15,84.0,22.0,128.0,,0,100,,1.0,5,No
PHY2032,2022/3,Analytical and Chaotic Dynamics,15,33.0,22.0,128.0,,0,100,,1.0,5,No
PHY2033,2022/3,Physics Practicals (One-term/semester inbound exchange),15,1.0,85.0,65.0,,60,0,40.0,4.0,5,No
PHY2035,2022/3,Scientific Programming in Python,15,120.0,33.0,117.0,,70,0,30.0,5.0,5,No
PHY2036,2022/3,Study Abroad Electives,60,8.0,,,600.0,33,67,,2.0,5,No
PHY2037,2022/3,Nonlinear Optics and Imaging,15,33.0,22.0,128.0,,0,100,,1.0,5,No
PHY3051,2022/3,Electromagnetism II,15,60.0,25.0,125.0,,0,100,,1.0,6,No
PHY3052,2022/3,Nuclear and High Energy Physics,15,118.0,25.0,125.0,,0,100,,1.0,6,No
PHY3053,2022/3,General Problems,15,101.0,17.0,133.0,,0,100,,1.0,6,No
PHY3054,2022/3,Electromagnetism II (IS),15,4.0,,150.0,,0,100,,1.0,6,No
PHY3055,2022/3,Electromagnetism and Quantum Mechanics,15,60.0,25.0,125.0,,0,100,,1.0,6,No
PHY3056,2022/3,Nuclear and High Energy Physics (IS),15,118.0,,150.0,,0,100,,1.0,6,No
PHY3061,2022/3,The Biophysics of Cells and Tissues,15,44.0,22.0,128.0,,0,100,,1.0,6,No
PHY3062,2022/3,Methods of Theoretical Physics,15,46.0,22.0,128.0,,0,100,,1.0,6,No
PHY3064,2022/3,Nanostructures and Graphene Science,15,12.0,13.0,136.0,,80,0,20.0,3.0,6,No
PHY3066,2022/3,Galaxies and High Energy Astrophysics,15,59.0,22.0,128.0,,0,100,,1.0,6,No
PHY3067,2022/3,Energy and the Environment,15,84.0,27.0,123.0,,90,0,10.0,3.0,6,No
PHY3068,2022/3,Principles of Theoretical Physics,15,19.0,22.0,128.0,,0,100,,1.0,6,No
PHY3070,2022/3,Stars from Birth to Death,15,66.0,22.0,128.0,,0,100,,1.0,6,No
PHY3071,2022/3,Soft Matter,15,33.0,22.0,128.0,,0,100,,1.0,6,No
PHY3122,2022/3,Project and Dissertation,30,40.0,240.0,60.0,,40,0,60.0,3.0,6,No
PHY3138,2022/3,Projects and Dissertations,30,53.0,198.0,102.0,,30,0,70.0,6.0,6,No
PHY3147,2022/3,One-Semester Physics Project and Report,15,12.0,99.0,51.0,,60,0,40.0,3.0,6,No
PHY3150,2022/3,Applying Physics (Group Project),15,8.0,99.0,51.0,,50,0,50.0,4.0,6,No
PHY3218,2022/3,Study Abroad Physics Options,60,8.0,,,600.0,33,67,,2.0,6,No
PHY3306,2022/3,Professional Experience,75,4.0,,,750.0,50,0,50.0,5.0,6,No
PHY3308,2022/3,Professional Placement,120,4.0,,,,50,0,50.0,5.0,6,No
PHYM001,2022/3,Statistical Physics,15,70.0,22.0,128.0,,0,100,,1.0,7,No
PHYM002,2022/3,Quantum Mechanics II,15,,25.0,125.0,,0,100,,1.0,7,No
PHYM003,2022/3,Condensed Matter II,15,76.0,22.0,128.0,,0,100,,1.0,7,No
PHYM004,2022/3,Computational Physics and Modelling,15,19.0,22.0,128.0,,90,0,10.0,3.0,7,No
PHYM005,2022/3,Independent Study,15,1.0,,150.0,,100,0,,1.0,7,No
PHYM006,2022/3,Relativity and Cosmology,15,32.0,22.0,128.0,,0,100,,1.0,7,No
PHYM008,2022/3,Physical Methods in Biology and Medicine,15,34.0,22.0,128.0,,0,100,,1.0,7,No
PHYM009,2022/3,Project and Dissertation,45,61.0,302.0,148.0,,63,0,37.0,3.0,7,No
PHYM010,2022/3,Project and Dissertation,60,15.0,442.0,158.0,,41,0,59.0,5.0,7,No
PHYM012,2022/3,Solar and Extra-Solar Planets and Their Atmospheres,15,47.0,22.0,128.0,,0,100,,1.0,7,No
PHYM013,2022/3,Quantum Many-Body Theory,15,21.0,22.0,128.0,,0,100,,1.0,7,No
PHYM015,2022/3,Quantum Optics and Photonics,15,33.0,22.0,128.0,0.0,0,100,,1.0,7,No
PHYM502,2022/3,Frontiers in Physics Research,15,10.0,6.0,144.0,0.0,100,0,0.0,2.0,7,No
PHYM503,2022/3,Research Project,90.0,10.0,20.0,880.0,0.0,85.0,0.0,15.0,3.0,7.0,No
SOC2115,2022/3,,,,,,,,,,,,
SOC3115,2022/3,,,,,,,,,,,,
ENG1002,2023/4,Engineering Mathematics and Scientific Computing,30.0,200.0,120.0,180.0,0.0,30.0,70.0,0.0,2.0,4.0,No
ENG1005,2023/4,Multi-Disciplinary Group Challenge Project,30.0,240.0,70.0,230.0,,100.0,0.0,0.0,6.0,4.0,No
ENG1006,2023/4,Entrepreneurship 1,15.0,225.0,30.0,120.0,0.0,100.0,0.0,0.0,8.0,4.0,No
ENG1007,2023/4,Fundamentals of Mechanics,15.0,240.0,44.0,106.0,0.0,40.0,60.0,0.0,4.0,4.0,No
ENG1008,2023/4,Fundamentals of Materials,15.0,240.0,44.0,106.0,0.0,40.0,60.0,0.0,3.0,4.0,No
ENG1009,2023/4,Fundamentals of Electronics,15.0,,76.0,74.0,0.0,45.0,55.0,0.0,3.0,4.0,No
ENG1200DA,2023/4,Core Engineering,30.0,25.0,93.0,34.0,173.0,30.0,70.0,0.0,5.0,4.0,No
ENG1201DA,2023/4,Mathematics for Engineers,15.0,25.0,64.0,18.0,68.0,40.0,60.0,0.0,4.0,4.0,No
ENG1202DA,2023/4,Basic Mechanics,15.0,25.0,50.0,40.0,60.0,50.0,50.0,0.0,3.0,4.0,No
ENG1203DA,2023/4,Professional Studies and Skills Development A,15.0,25.0,50.0,50.0,50.0,100.0,0.0,0.0,4.0,4.0,No
ENG1204DA,2023/4,Materials,15.0,25.0,30.0,50.0,70.0,40.0,60.0,0.0,3.0,4.0,No
ENG1205DA,2023/4,Advanced Mathematics for Engineers,15.0,25.0,64.0,48.0,38.0,60.0,40.0,,4.0,4.0,No
ENG1206DA,2023/4,Professional Studies and Skills Development B,15.0,25.0,50.0,50.0,50.0,100.0,0.0,0.0,2.0,5.0,No
ENG2001,2023/4,Civil Engineering Challenge Project,30.0,60.0,100.0,200.0,0.0,100.0,0.0,0.0,3.0,5.0,No
ENG2003,2023/4,Electronic Engineering Challenge Project,30.0,30.0,70.0,230.0,,100.0,0.0,,6.0,5.0,No
ENG2004,2023/4,Entrepreneurship 2,15.0,250.0,25.0,125.0,0.0,100.0,0.0,0.0,5.0,5.0,No
ENG2005,2023/4,Entrepreneurship Challenge Project,30.0,20.0,43.0,257.0,0.0,100.0,0.0,0.0,4.0,5.0,No
ENG2006,2023/4,Industry 4.0,15.0,200.0,24.0,126.0,,100.0,0.0,0.0,3.0,5.0,No
ENG2007,2023/4,Introduction to Fluid Dynamics,15.0,,50.0,100.0,,30.0,70.0,,2.0,5.0,No
ENG2008,2023/4,Microcontroller Engineering,15.0,15.0,63.0,87.0,0.0,40.0,60.0,,4.0,5.0,No
ENG2009,2023/4,Modelling of Engineering Systems,15.0,,33.0,117.0,,50.0,50.0,,2.0,5.0,No
ENG2010,2023/4,Soil Mechanics,15.0,,57.0,93.0,,50.0,35.0,15.0,3.0,5.0,No
ENG2011,2023/4,Solid Mechanics,15.0,,25.0,125.0,0.0,20.0,80.0,,2.0,5.0,No
ENG2012,2023/4,Structural Behaviour,15.0,160.0,39.0,111.0,,15.0,85.0,,2.0,5.0,No
ENG2013,2023/4,Sustainable Design Challenge Project,30.0,,55.0,245.0,,100.0,0.0,,4.0,5.0,No
ENG2014,2023/4,Technology Entrepreneurship,15.0,20.0,19.0,131.0,,100.0,0.0,,2.0,5.0,No
ENG2015,2023/4,Management Challenge Project,30.0,,55.0,245.0,,100.0,0.0,0.0,4.0,5.0,No
ENG2016,2023/4,Introduction in Economics and Company Finance,15.0,25.0,22.0,128.0,,50.0,50.0,,2.0,4.0,No
ENG2017,2023/4,Communication and Networking Technologies,15.0,20.0,30.0,120.0,0.0,40.0,60.0,,4.0,2.0,No
ENG2118,2023/4,Analogue and Digital Electronics Design,15.0,24.0,50.0,100.0,,40.0,60.0,,5.0,,No
ENG2200DA,2023/4,Structural Materials,15.0,25.0,40.0,20.0,90.0,100.0,0.0,0.0,2.0,5.0,No
ENG2201DA,2023/4,Mechanics,15.0,25.0,32.0,118.0,0.0,20.0,80.0,0.0,2.0,4.0,No
ENG2202DA,2023/4,Structures,15.0,25.0,35.0,80.0,35.0,20.0,80.0,0.0,2.0,5.0,No
ENG2203DA,2023/4,Geotechnics 1,15.0,25.0,41.0,20.0,89.0,50.0,50.0,0.0,2.0,5.0,No
ENG2204DA,2023/4,Construction Site Management,15.0,25.0,50.0,50.0,50.0,100.0,0.0,0.0,4.0,5.0,No
ENG2206DA,2023/4,BIM and Temporary Works,15.0,30.0,50.0,50.0,50.0,100.0,0.0,0.0,2.0,5.0,No
ENG2207DA,2023/4,Project Management,15.0,25.0,36.0,26.0,88.0,100.0,0.0,0.0,2.0,5.0,No
ENG2208DA,2023/4,Sustainable Development,15.0,25.0,28.0,82.0,40.0,100.0,0.0,,2.0,6.0,No
ENG2209DA,2023/4,Structural Concrete,15.0,40.0,40.0,60.0,50.0,100.0,0.0,0.0,2.0,5.0,No
ECM2106,2023/4,Manufacturing Systems,15.0,17.0,22.0,138.0,0.0,30.0,70.0,0.0,3.0,5.0,No
ENG3001,2023/4,Construction Project Management,15.0,,50.0,100.0,,100.0,0.0,,3.0,6.0,No
ENG3002,2023/4,Decision Making Systems & Decision Theory,15.0,35.0,22.0,128.0,0.0,0.0,100.0,0.0,1.0,6.0,No
ENG3003,2023/4,Digital Engineering and Building Information Modelling,15.0,,32.0,118.0,,100.0,0.0,0.0,2.0,6.0,No
ENG3004,2023/4,Engineering Electromagnetics,15.0,30.0,42.0,108.0,0.0,30.0,70.0,0.0,2.0,6.0,No
ENG3005,2023/4,Fluid Dynamics and CFD,15.0,,50.0,100.0,,60.0,40.0,,3.0,6.0,No
ENG3006,2023/4,Geotechnical Engineering and Foundation Design,15.0,,48.0,102.0,0.0,30.0,50.0,20.0,3.0,6.0,No
ENG3007,2023/4,Global Entrepreneurial Marketing,15.0,15.0,11.0,139.0,0.0,100.0,0.0,0.0,1.0,6.0,No
ENG3008A,2023/4,Mechanical Design and Build: Part 1 - Research,15,27.0,18.0,132.0,0.0,100,0,0.0,3.0,6.0,No
ENG3008B,2023/4,Mechanical Design and Build: Part 2 - Development,15,27.0,33.0,117.0,0.0,100,0,0.0,3.0,6.0,No
ENG3010,2023/4,Industrial Awareness & Problem Solving,15,40.0,45.0,105.0,0.0,100,0,0.0,3.0,6.0,No
ENG3011,2023/4,Management and Leadership,15,35.0,22.0,128.0,0.0,40,60,0.0,2.0,6.0,No
ENG3012,2023/4,Mechatronics,15,40.0,33.0,117.0,0.0,25,70,5.0,3.0,6.0,No
ENG3013A,2023/4,Civil Design and Build: Part 1 - Research,15,,18.0,132.0,0.0,100,0,0.0,3.0,6.0,No
ENG3013B,2023/4,Civil Design and Build: Part 2 - Development,15,,33.0,117.0,,100,0,0.0,3.0,,No
ENG3014,2023/4,Structural Engineering,15,,35.0,115.0,0.0,35,65,0.0,3.0,6.0,No
ENG3015,2023/4,Structural Dynamics,15,,40.0,110.0,0.0,30,70,0.0,2.0,6.0,No
ENG3016,2023/4,Thermodynamics and Heat Transfer,15,,43.0,107.0,,15,70,15.0,3.0,6.0,No
ENG3017,2023/4,Quality Control and Improvement,15,35.0,22.0,128.0,0.0,25,75,0.0,2.0,6.0,No
ENG3018,2023/4,Control Engineering,15,180.0,32.0,118.0,0.0,20,80,0.0,5.0,6.0,No
ENG3019A,2023/4,Management Design and Build: Part 1 - Research,15,,18.0,132.0,0.0,50,0,50.0,2.0,6.0,No
ENG3019B,2023/4,Management Design and Build: Part 2 - Development,15,,33.0,117.0,0.0,50,0,50.0,2.0,6.0,No
ENG3020A,2023/4,Entrepreneurship Design and Build: Part 1 - Research,15,,13.0,137.0,,100,0,0.0,3.0,6.0,No
ENG3020B,2023/4,Entrepreneurship Design and Build: Part 2 - Development,15,,33.0,117.0,0.0,50,0,50.0,2.0,6.0,No
ENG3021A,2023/4,Electronic Design and Build: Part 1 - Research,15,,18.0,132.0,0.0,70,0,30.0,3.0,6.0,No
ENG3021B,2023/4,Electronic Design and Build: Part 2 - Development,15,,33.0,0.0,117.0,50,0,50.0,3.0,6.0,No
ENG3022,2023/4,Finite Element Analysis for High Value Manufacturing,15,90.0,48.0,102.0,0.0,0,0,,2.0,6.0,No
ENG3201DA,2023/4,Structural Engineering,15,25.0,40.0,60.0,50.0,60,40,0.0,3.0,6.0,No
ENG3202DA,2023/4,Geotechnics 2,15,25.0,98.0,52.0,0.0,15,50,35.0,3.0,6.0,No
ENG3203DA,2023/4,Civil Engineering Design Studies,15,25.0,50.0,50.0,50.0,100,0,0.0,2.0,6.0,No
ENG3204DA,2023/4,Individual Project,30,25.0,25.0,175.0,100.0,100,0,0.0,2.0,6.0,No
ENG3206DA,2023/4,Conceptual Design of Buildings,30,25.0,40.0,60.0,50.0,100,0,0.0,4.0,6.0,No
ENG3207DA,2023/4,Practical Hydraulic Engineering,15,25.0,40.0,60.0,50.0,30,70,0.0,2.0,6.0,No
ENG3211DA,2023/4,Accounting and Company Finance,15,25.0,44.0,106.0,0.0,50,50,0.0,2.0,6.0,No
ECM3153,2023/4,Management of Product Development,15,82.0,22.0,128.0,0.0,40,60,,3.0,3.0,No
ECM3156,2023/4,Civil Engineering Hydraulics,15,47.0,54.0,96.0,0.0,30,40,30.0,5.0,3.0,No
ECM3158,2023/4,Water Resources and Pollution Control,15,28.0,48.0,102.0,0.0,30,70,,3.0,3.0,No
ECM3160,2023/4,Materials,15,49.0,84.0,66.0,0.0,40,60,,4.0,3.0,No
ECM3164,2023/4,Operations Management,15,39.0,22.0,128.0,0.0,30,70,,2.0,6.0,No
ECM3165,2023/4,Digital Signal Processing,15,20.0,45.0,105.0,0.0,40,60,,5.0,3.0,No
ECM3166,2023/4,Communications Engineering,15,30.0,50.0,100.0,0.0,20,60,20.0,4.0,3.0,No
ECM3172,2023/4,Study Abroad Semester,60,10.0,0.0,0.0,600.0,0,100,0.0,1.0,6.0,No
ECM3174,2023/4,Year in Industry,120,4.0,6.0,,,80,0,20.0,4.0,6.0,No
ECM3175,2023/4,Individual Project,30,106.0,27.0,300.0,0.0,100,0,0.0,1.0,6.0,No
ENGM001,2023/4,Additive Manufacturing,15,,16.0,137.0,0.0,40,60,0.0,2.0,7.0,No
ENGM002,2023/4,Advanced Communication Systems,15,15.0,42.0,108.0,,30,70,,3.0,7.0,No
ENGM003,2023/4,Advanced Finite Element Analysis (FEA),15,,33.0,117.0,0.0,100,0,0.0,2.0,7.0,No
ENGM005,2023/4,Business Start-up Project,90,,,900.0,,100,0,0.0,1.0,7.0,No
ENGM006,2023/4,Civil Engineering Materials,15,30.0,44.0,106.0,,30,70,,2.0,7.0,No
ENGM008,2023/4,Design of Reinforced Concrete and Steel Structures,15,,26.0,124.0,,30,70,,3.0,7.0,No
ENGM009,2023/4,Electric Machines and Power Electronics,15,10.0,43.0,107.0,0.0,30,70,0.0,4.0,7.0,No
ENGM010,2023/4,Data-Centric Engineering,15,,36.0,117.0,,30,70,0.0,3.0,7.0,No
ENGM011,2023/4,Entrepreneurship 3,30,50.0,20.0,280.0,,100,0,0.0,2.0,7.0,No
ENGM012,2023/4,Performance Based Design Under Dynamic Loading,30,,35.0,117.0,,25,75,,2.0,7.0,No
ENGM015,2023/4,MEng Individual Investigative Project,45,80.0,26.0,424.0,,80,0,20.0,3.0,7.0,No
ENGM016,2023/4,Metamaterials,15,,33.0,117.0,,80,0,20.0,3.0,7.0,No
