module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok,dept_code,level_char,level,faculty,total_hours,contact_ratio,assessment_diversity,assess_was_renormalised
PYC3011,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Interventions to Enhance Attachment in Vulnerable Groups,20.0,2.0,113.0,37.0,50.0,25.0,0.0,75.0,5.0,6.0,No,01/12/2016,17/01/2018,True,PYC,3,UG Year 3,HLS,200.0,0.565,2.0,False
PYC3012,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20.0,2.0,113.0,37.0,50.0,100.0,0.0,0.0,2.0,6.0,No,01/12/2016,17/01/2018,True,PYC,3,UG Year 3,HLS,200.0,0.565,1.0,False
PYC3019,2019/0,psychology,Psychology,Stage Three Modules,20.0,1,Engagement and Assessment of Patients with Common Mental Health Problems,20.0,5.0,45.0,155.0,0.0,30.0,0.0,70.0,3.0,6.0,No,05/02/2018,05/02/2018,True,PYC,3,UG Year 3,HLS,200.0,0.225,2.0,False
PYC3020,2019/0,psychology,Psychology,Stage Three Modules,20.0,1,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20.0,5.0,45.0,155.0,0.0,0.0,30.0,70.0,3.0,6.0,No,05/02/2018,05/02/2018,True,PYC,3,UG Year 3,HLS,200.0,0.225,2.0,False
PYC3021,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,"Values, Diversity and Context",20.0,5.0,30.0,170.0,0.0,50.0,0.0,50.0,3.0,6.0,No,05/02/2018,05/02/2018,True,PYC,3,UG Year 3,HLS,200.0,0.15,2.0,False
PYC3022,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Children and Young People's Mental Health Settings: Context and Values,20.0,30.0,50.0,150.0,0.0,40.0,60.0,0.0,3.0,6.0,No,06/12/2018,16/01/2019,True,PYC,3,UG Year 3,HLS,200.0,0.25,2.0,False
PYC3023,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Fundamental Skills: Assessment and Engagement,20.0,30.0,66.0,134.0,0.0,40.0,0.0,60.0,3.0,6.0,No,06/12/2018,16/01/2019,True,PYC,3,UG Year 3,HLS,200.0,0.33,2.0,False
PYC3024,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20.0,30.0,110.0,90.0,0.0,40.0,0.0,60.0,3.0,6.0,No,06/12/2018,16/01/2019,True,PYC,3,UG Year 3,HLS,200.0,0.55,2.0,False
PYC3025,2019/0,psychology,Psychology,Stage Three Modules,20.0,1 and 2,"Working, Assessing and Engaging in Education Settings",20.0,30.0,72.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,16/01/2019,16/01/2019,True,PYC,3,UG Year 3,HLS,200.0,0.36,1.0,False
PYC3026,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Common Problems and Processes in Education Settings,20.0,30.0,88.0,112.0,0.0,100.0,0.0,0.0,2.0,6.0,No,16/01/2019,16/01/2019,True,PYC,3,UG Year 3,HLS,200.0,0.44,1.0,False
PYC3027,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,Interventions for Emerging Mental Health Difficulties in Education Settings,20.0,30.0,88.0,112.0,0.0,100.0,0.0,0.0,3.0,6.0,No,17/01/2019,17/01/2019,True,PYC,3,UG Year 3,HLS,200.0,0.44,1.0,False
PYC3028,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,Autism-Learning Disability Core Knowledge and Skills,20.0,7.0,27.0,172.0,0.0,100.0,0.0,0.0,1.0,6.0,No,30/01/2019,14/02/2019,True,PYC,3,UG Year 3,HLS,199.0,0.135678391959799,1.0,False
PYC3029,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20.0,7.0,58.0,142.0,0.0,50.0,0.0,50.0,2.0,6.0,No,30/01/2019,05/02/2019,True,PYC,3,UG Year 3,HLS,200.0,0.29,2.0,False
PYC3030,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20.0,7.0,69.0,130.0,0.0,50.0,0.0,50.0,4.0,6.0,No,30/01/2019,05/02/2019,True,PYC,3,UG Year 3,HLS,199.0,0.34673366834170855,2.0,False
CLA1001,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Greek History: Problems and Sources,30.0,80.0,54.0,246.0,0.0,50.0,50.0,0.0,3.0,4.0,No,2011,13/11/2018,True,CLA,1,UG Year 1,HASS,300.0,0.18,2.0,False
CLA1006,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Greek and Roman Drama,30.0,50.0,54.0,246.0,0.0,50.0,50.0,0.0,3.0,6.0,No,2011,11/03/2015,True,CLA,1,UG Year 1,HASS,300.0,0.18,2.0,False
CLA1202,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30.0,8.0,88.0,212.0,0.0,0.0,100.0,0.0,2.0,4.0,No,2011,13/11/2018,True,CLA,1,UG Year 1,HASS,300.0,0.29333333333333333,1.0,False
CLA1204,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Greek III,30.0,20.0,66.0,234.0,0.0,50.0,50.0,0.0,3.0,4.0,No,2011,13/11/2018,True,CLA,1,UG Year 1,HASS,300.0,0.22,2.0,False
CLA1252,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Latin II,30.0,6.0,88.0,212.0,0.0,0.0,100.0,0.0,2.0,4.0,No,23/02/2017,13/11/2018,True,CLA,1,UG Year 1,HASS,300.0,0.29333333333333333,1.0,False
CLA1254,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Latin III,30.0,30.0,66.0,234.0,0.0,50.0,50.0,0.0,3.0,4.0,No,2011,13/11/2018,True,CLA,1,UG Year 1,HASS,300.0,0.22,2.0,False
CLA1307,2019/0,classics,Classics,Stage One Modules,15.0,,Ancient Sources (Written Evidence) Ancient Medicine,15.0,40.0,27.0,123.0,0.0,40.0,60.0,0.0,2.0,4.0,No,01/07/2012,11/03/2019,True,CLA,1,UG Year 1,HASS,150.0,0.18,2.0,False
CLA1354,2019/0,classics,Classics,Stage One Modules,15.0,,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15.0,40.0,27.0,123.0,0.0,100.0,0.0,0.0,2.0,4.0,No,29/02/2016,11/03/2019,True,CLA,1,UG Year 1,HASS,150.0,0.18,1.0,False
CLA1401,2019/0,classics,Classics,Stage One Modules,15.0,1,Text and Context: Early Greek Poetry,15.0,25.0,27.0,123.0,0.0,30.0,70.0,0.0,2.0,6.0,No,16/04/2015,03/05/2019,True,CLA,1,UG Year 1,HASS,150.0,0.18,2.0,False
CLA1405,2019/0,classics,Classics,Stage One Modules,15.0,2,Text and Context: Roman Laughter,15.0,48.0,27.0,123.0,0.0,30.0,70.0,0.0,2.0,4.0,No,23/02/2017,03/05/2019,True,CLA,1,UG Year 1,HASS,150.0,0.18,2.0,False
CLA1410,2019/0,classics,Classics,Stage One Modules,15.0,2,Text and Context: Writing Women in Ancient Literature,15.0,40.0,27.0,123.0,0.0,40.0,60.0,0.0,2.0,1.0,No,,07/03/2016,True,CLA,1,UG Year 1,HASS,150.0,0.18,2.0,False
CLA1507,2019/0,classics,Classics,Stage One Modules,15.0,1,Ancient World: Greek Philosophy,15.0,48.0,27.0,123.0,0.0,30.0,70.0,0.0,2.0,6.0,No,,18/01/2017,True,CLA,1,UG Year 1,HASS,150.0,0.18,2.0,False
THE1070,2019/0,classics,Classics,Stage One Modules,15.0,1,Elements of New Testament Greek,15.0,20.0,33.0,117.0,0.0,0.0,100.0,0.0,2.0,4.0,No,2008,01/04/2012,True,THE,1,UG Year 1,HASS,150.0,0.22,1.0,False
THE1076,2019/0,classics,Classics,Stage One Modules,15.0,2,Religion in the Modern World,15.0,48.0,35.0,115.0,0.0,50.0,50.0,0.0,3.0,4.0,No,2009,March 2014,True,THE,1,UG Year 1,HASS,150.0,0.23333333333333334,2.0,False
THE1101,2019/0,classics,Classics,Stage One Modules,15.0,1,The Bible: Past and Present,15.0,45.0,34.0,116.0,0.0,100.0,0.0,0.0,2.0,4.0,No,2014,17/04/2019,True,THE,1,UG Year 1,HASS,150.0,0.22666666666666666,1.0,False
THE1103,2019/0,classics,Classics,Stage One Modules,15.0,2,Introducing Christian Theologies,15.0,45.0,34.0,116.0,0.0,50.0,50.0,0.0,2.0,4.0,No,2014,01/04/2014,True,THE,1,UG Year 1,HASS,150.0,0.22666666666666666,2.0,False
THE1106,2019/0,classics,Classics,Stage One Modules,15.0,2,Philosophy of Religion and Christian Ethics,15.0,,35.0,115.0,0.0,50.0,50.0,0.0,2.0,4.0,No,2015,01/09/2017,True,THE,1,UG Year 1,HASS,150.0,0.23333333333333334,2.0,False
CLA2001,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Greek History: Problems and Sources,30.0,80.0,52.0,248.0,0.0,50.0,50.0,0.0,3.0,5.0,Yes,2011,06/02/2017,True,CLA,2,UG Year 2,HASS,300.0,0.17333333333333334,2.0,False
CLA2006,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Greek and Roman Drama,30.0,50.0,52.0,248.0,0.0,50.0,50.0,0.0,3.0,5.0,No,2011,07/05/2019,True,CLA,2,UG Year 2,HASS,300.0,0.17333333333333334,2.0,False
CLA2202,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30.0,5.0,88.0,212.0,0.0,0.0,100.0,0.0,2.0,5.0,No,2011,07/05/2019,True,CLA,2,UG Year 2,HASS,300.0,0.29333333333333333,1.0,False
CLA2205,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Greek IV,30.0,,66.0,234.0,0.0,30.0,40.0,30.0,3.0,5.0,No,2011,15/11/2018,True,CLA,2,UG Year 2,HASS,300.0,0.22,3.0,False
CLA2252,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Latin II,30.0,11.0,88.0,212.0,0.0,0.0,100.0,0.0,2.0,5.0,No,2011,15/11/2018,True,CLA,2,UG Year 2,HASS,300.0,0.29333333333333333,1.0,False
CLA2254,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Latin IV,30.0,24.0,66.0,234.0,0.0,30.0,40.0,30.0,3.0,5.0,No,2011,16/11/2018,True,CLA,2,UG Year 2,HASS,300.0,0.22,3.0,False
CLA2307,2019/0,classics,Classics,Stage Two Modules,15.0,2,Ancient Sources (Written Evidence) Ancient Medicine,15.0,40.0,26.0,124.0,0.0,40.0,60.0,0.0,2.0,5.0,No,2012,11/03/2019,True,CLA,2,UG Year 2,HASS,150.0,0.17333333333333334,2.0,False
CLA2354,2019/0,classics,Classics,Stage Two Modules,15.0,2,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15.0,40.0,26.0,124.0,0.0,100.0,0.0,0.0,2.0,5.0,No,2011,11/03/2019,True,CLA,2,UG Year 2,HASS,150.0,0.17333333333333334,1.0,False
CLA2401,2019/0,classics,Classics,Stage Two Modules,15.0,1,Text and Context: Early Greek Poetry,15.0,50.0,26.0,124.0,0.0,40.0,60.0,0.0,2.0,5.0,No,2011,02/03/2015,True,CLA,2,UG Year 2,HASS,150.0,0.17333333333333334,2.0,False
CLA2405,2019/0,classics,Classics,Stage Two Modules,15.0,1,Text and Context: Roman Laughter,15.0,48.0,26.0,124.0,0.0,40.0,60.0,0.0,2.0,5.0,No,,23/02/2017,True,CLA,2,UG Year 2,HASS,150.0,0.17333333333333334,2.0,False
CLA2410,2019/0,classics,Classics,Stage Two Modules,15.0,2,Text and Context: Writing Women in Ancient Literature,15.0,40.0,26.0,124.0,0.0,50.0,50.0,0.0,2.0,5.0,No,2011,08/05/2019,True,CLA,2,UG Year 2,HASS,150.0,0.17333333333333334,2.0,False
CLA2507,2019/0,classics,Classics,Stage Two Modules,15.0,2,Ancient World: Greek Philosophy,15.0,48.0,26.0,124.0,0.0,40.0,60.0,0.0,2.0,5.0,No,2011,08/05/2019,True,CLA,2,UG Year 2,HASS,150.0,0.17333333333333334,2.0,False
THE2024,2019/0,classics,Classics,Stage Two Modules,30.0,1,"Spirituality - Prayer, Meditation and Worship",30.0,,33.0,267.0,0.0,50.0,50.0,0.0,2.0,5.0,No,2017,18/04/2019,True,THE,2,UG Year 2,HASS,300.0,0.11,2.0,False
THE2025,2019/0,classics,Classics,Stage Two Modules,30.0,2,Art in Syria and the Holy Land at the Time of the Crusades,30.0,25.0,34.0,266.0,0.0,90.0,0.0,10.0,2.0,5.0,No,01/03/17,18/04/2019,True,THE,2,UG Year 2,HASS,300.0,0.11333333333333333,2.0,False
THE2026,2019/0,classics,Classics,Stage Two Modules,30.0,2,Postcolonial Theology,30.0,25.0,33.0,267.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/03/2017,18/04/2019,True,THE,2,UG Year 2,HASS,300.0,0.11,2.0,False
THE2034,2019/0,classics,Classics,Stage Two Modules,15.0,2,Intermediate New Testament Greek,15.0,15.0,33.0,117.0,0.0,40.0,60.0,0.0,3.0,5.0,No,01/03/2012,18/04/2019,True,THE,2,UG Year 2,HASS,150.0,0.22,2.0,False
THE2152,2019/0,classics,Classics,Stage Two Modules,30.0,2,"Evolution, God and Gaia",30.0,10.0,22.0,278.0,0.0,100.0,0.0,0.0,3.0,5.0,No,28/02/2012,18/04/2019,True,THE,2,UG Year 2,HASS,300.0,0.07333333333333333,1.0,False
THE2180,2019/0,classics,Classics,Stage Two Modules,30.0,1,Reading Augustine through the Confessions,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,15/02/2012,18/04/2019,True,THE,2,UG Year 2,HASS,300.0,0.11,1.0,False
THE2185,2019/0,classics,Classics,Stage Two Modules,30.0,1,Incarnation: Topics in Philosophical Theology,30.0,20.0,22.0,278.0,0.0,50.0,50.0,0.0,2.0,5.0,No,25/04/2013,01/11/2018,True,THE,2,UG Year 2,HASS,300.0,0.07333333333333333,2.0,False
THE2199,2019/0,classics,Classics,Stage Two Modules,30.0,1,Theology and Criminal Justice,30.0,20.0,35.0,265.0,0.0,50.0,50.0,0.0,2.0,5.0,No,06/01/2014,18/04/2019,True,THE,2,UG Year 2,HASS,300.0,0.11666666666666667,2.0,False
CLA3007,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The Crisis of the Athenian Polis,30.0,17.0,44.0,256.0,0.0,40.0,50.0,10.0,4.0,6.0,No,2011,26/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,3.0,False
CLA3008,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The Age of Cicero,30.0,17.0,44.0,256.0,0.0,60.0,40.0,0.0,3.0,6.0,No,2011,26/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,2.0,False
CLA3009,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Dissertation,30.0,40.0,7.0,293.0,0.0,100.0,0.0,0.0,1.0,6.0,No,23/02/2017,08/05/2019,True,CLA,3,UG Year 3,HASS,300.0,0.023333333333333334,1.0,False
CLA3020,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Sexuality and Gender in the Ancient World,30.0,17.0,44.0,256.0,0.0,40.0,50.0,10.0,4.0,6.0,No,2011,03/03/2015,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,3.0,False
CLA3033,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,"Magic, Witchcraft and Ghosts in the Greek and Roman Worlds",30.0,34.0,44.0,256.0,0.0,40.0,50.0,10.0,4.0,6.0,No,2011,08/05/2019,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,3.0,False
CLA3045,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Thucydides and the Idea of History,30.0,17.0,44.0,256.0,0.0,80.0,0.0,20.0,5.0,,Yes,16/03/2017,08/05/2019,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,2.0,False
CLA3056,2019/0,classics,Classics,Stage Three Modules,15.0,2,Ovid and the Erotic Passions,15.0,16.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2017,26/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
CLA3108,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The World of Late Antiquity,30.0,17.0,44.0,256.0,0.0,30.0,50.0,20.0,3.0,6.0,No,2010,26/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,3.0,False
CLA3113,2019/0,classics,Classics,Stage Three Modules,15.0,1,Art in Greek Society,15.0,,22.0,128.0,0.0,30.0,50.0,20.0,3.0,6.0,Yes,01/09/2013,27/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,3.0,False
CLA3114,2019/0,classics,Classics,Stage Three Modules,15.0,2,Art in Roman Society,15.0,20.0,22.0,128.0,0.0,30.0,50.0,20.0,3.0,6.0,No,01/09/2018,27/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,3.0,False
CLA3118,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The World(s) of Didactic Poetry,30.0,17.0,44.0,256.0,0.0,50.0,50.0,0.0,3.0,6.0,No,03/03/2016,09/05/2019,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,2.0,False
CLA3202,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30.0,10.0,88.0,212.0,0.0,0.0,100.0,0.0,2.0,6.0,No,2011,09/05/2019,True,CLA,3,UG Year 3,HASS,300.0,0.29333333333333333,1.0,False
CLA3204,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Greek III,30.0,20.0,66.0,234.0,0.0,50.0,50.0,0.0,3.0,6.0,No,2011,27/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.22,2.0,False
CLA3205,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Greek IV,30.0,,66.0,234.0,0.0,30.0,40.0,30.0,3.0,6.0,Yes,2011,26/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.22,3.0,False
CLA3206,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Latin IV,30.0,5.0,66.0,234.0,0.0,30.0,40.0,30.0,3.0,6.0,No,2011,27/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.22,3.0,False
CLA3252,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Latin II,30.0,10.0,88.0,212.0,0.0,0.0,100.0,0.0,2.0,6.0,No,2014,27/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.29333333333333333,1.0,False
CLA3254,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Latin III,30.0,,66.0,234.0,0.0,50.0,50.0,0.0,3.0,6.0,Yes,2011,27/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.22,2.0,False
CLA3255,2019/0,classics,Classics,Stage Three Modules,15.0,2,Greek Political Thought,15.0,17.0,22.0,128.0,0.0,100.0,0.0,0.0,3.0,6.0,No,2013,27/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
CLA3257,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Living in the Roman World: Society and Culture,30.0,17.0,44.0,256.0,0.0,70.0,30.0,0.0,3.0,6.0,No,2013,27/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,2.0,False
CLA3259,2019/0,classics,Classics,Stage Three Modules,15.0,1,The Ancient Greek Novel,15.0,17.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,6.0,No,December 2013,27/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
CLA3263,2019/0,classics,Classics,Stage Three Modules,15.0,1,Being and Not-Being in Greek Philosophy: from Parmenides to Aristotle,15.0,17.0,22.0,128.0,0.0,100.0,0.0,0.0,3.0,6.0,No,03/03/2015,28/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
CLA3267,2019/0,classics,Classics,Stage Three Modules,15.0,1 and 2,Dialogues with the Past: Creative Interpretative Project,15.0,17.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,20/02/2014,28/11/2018,True,CLA,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
CLA3274,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The Persians in a Near Eastern Context,30.0,16.0,44.0,256.0,0.0,70.0,30.0,0.0,3.0,6.0,No,01/09/2018,28/11/2018,True,CLA,3,UG Year 3,HASS,300.0,0.14666666666666667,2.0,False
THE3024,2019/0,classics,Classics,Stage Three Modules,30.0,1,"Spirituality - Prayer, Meditation and Worship",30.0,,33.0,267.0,0.0,50.0,50.0,0.0,2.0,6.0,No,22/02/2017,29/10/2018,True,THE,3,UG Year 3,HASS,300.0,0.11,2.0,False
THE3025,2019/0,classics,Classics,Stage Three Modules,30.0,2,Art in Syria and the Holy Land at the Time of the Crusades,30.0,20.0,34.0,266.0,0.0,90.0,0.0,10.0,2.0,6.0,No,1/3/17,29/10/2018,True,THE,3,UG Year 3,HASS,300.0,0.11333333333333333,2.0,False
THE3026,2019/0,classics,Classics,Stage Three Modules,30.0,2,Postcolonial Theology,30.0,20.0,33.0,267.0,0.0,50.0,50.0,0.0,2.0,6.0,No,01/03/2017,1/5/2019,True,THE,3,UG Year 3,HASS,300.0,0.11,2.0,False
THE3082,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Theology Dissertation,30.0,40.0,7.0,293.0,0.0,90.0,0.0,10.0,2.0,6.0,No,,March 2012,True,THE,3,UG Year 3,HASS,300.0,0.023333333333333334,2.0,False
THE3152,2019/0,classics,Classics,Stage Three Modules,30.0,2,"Evolution, God and Gaia",30.0,15.0,34.0,266.0,0.0,100.0,0.0,0.0,3.0,6.0,No,28/2/2012,01/11/2018,True,THE,3,UG Year 3,HASS,300.0,0.11333333333333333,1.0,False
THE3180,2019/0,classics,Classics,Stage Three Modules,30.0,1,Reading Augustine through the Confessions,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,15/02/2012,01/11/2018,True,THE,3,UG Year 3,HASS,300.0,0.11,1.0,False
THE3185,2019/0,classics,Classics,Stage Three Modules,30.0,1,Incarnation: Topics in Philosophical Theology,30.0,20.0,22.0,278.0,0.0,50.0,50.0,0.0,2.0,5.0,No,25/04/2013,01/11/2018,True,THE,3,UG Year 3,HASS,300.0,0.07333333333333333,2.0,False
THE3199,2019/0,classics,Classics,Stage Three Modules,30.0,1,Theology and Criminal Justice,30.0,20.0,35.0,265.0,0.0,50.0,50.0,0.0,2.0,6.0,No,06/01/2014,1/11/2018,True,THE,3,UG Year 3,HASS,300.0,0.11666666666666667,2.0,False
BIO1331,2019/0,biosciences,Biosciences,Stage One Modules,15.0,1,Animals,15.0,170.0,42.0,108.0,0.0,20.0,80.0,0.0,2.0,4.0,No,01/05/2012,08/03/2018,True,BIO,1,UG Year 1,ESE,150.0,0.28,2.0,False
BIO1332,2019/0,biosciences,Biosciences,Stage One Modules,15.0,1,Biochemistry,15.0,350.0,39.0,111.0,0.0,40.0,60.0,0.0,3.0,4.0,No,27/04/2012,27/09/2018,True,BIO,1,UG Year 1,ESE,150.0,0.26,2.0,False
BIO1333,2019/0,biosciences,Biosciences,Stage One Modules,15.0,1,Fundamental Principles for Bioscientists,15.0,380.0,49.0,101.0,0.0,33.0,34.0,33.0,4.0,4.0,No,23/04/2012,18/06/2019,True,BIO,1,UG Year 1,ESE,150.0,0.32666666666666666,3.0,False
BIO1334,2019/0,biosciences,Biosciences,Stage One Modules,15.0,1,Genetics,15.0,300.0,39.0,111.0,0.0,30.0,70.0,0.0,2.0,4.0,No,26/04/2012,18/03/2016,True,BIO,1,UG Year 1,ESE,150.0,0.26,2.0,False
BIO1336,2019/0,biosciences,Biosciences,Stage One Modules,15.0,2,Ecology,15.0,180.0,36.0,114.0,0.0,50.0,50.0,0.0,3.0,4.0,No,01/05/2012,04/03/2019,True,BIO,1,UG Year 1,ESE,150.0,0.24,2.0,False
BIO1337,2019/0,biosciences,Biosciences,Stage One Modules,15.0,2,Microbiology,15.0,300.0,38.0,112.0,0.0,30.0,70.0,0.0,2.0,4.0,No,04/04/2012,18/03/2018,True,BIO,1,UG Year 1,ESE,150.0,0.25333333333333335,2.0,False
BIO1338,2019/0,biosciences,Biosciences,Stage One Modules,15.0,2,Plants,15.0,170.0,49.0,101.0,0.0,20.0,80.0,0.0,2.0,4.0,No,01/05/2012,19/03/2019,True,BIO,1,UG Year 1,ESE,150.0,0.32666666666666666,2.0,False
BIO1339,2019/0,biosciences,Biosciences,Stage One Modules,15.0,2,Cells,15.0,300.0,36.0,114.0,0.0,0.0,60.0,40.0,3.0,4.0,No,12/03/2013,18/03/2018,True,BIO,1,UG Year 1,ESE,150.0,0.24,2.0,False
BIO1345,2019/0,biosciences,Biosciences,Stage One Modules,15.0,2,Structure and Reactivity of Organic Compounds I,15.0,60.0,42.0,108.0,0.0,40.0,60.0,0.0,4.0,4.0,No,24/04/2013,14/02/2019,True,BIO,1,UG Year 1,ESE,150.0,0.28,2.0,False
BIO2001,2019/0,biosciences,Biosciences,Stage Two Modules,,1 and 2,Preparing for Professional Placements,,40.0,12.0,18.0,0.0,100.0,0.0,0.0,1.0,5.0,No,21/02/2019,21/02/2019,True,BIO,2,UG Year 2,ESE,30.0,0.4,1.0,False
BIO2066,2019/0,biosciences,Biosciences,Stage Two Modules,15.0,2,Forensic Science,15.0,200.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,01/10/2011,08/03/2018,True,BIO,2,UG Year 2,ESE,150.0,0.14666666666666667,1.0,False
BIO2068,2019/0,biosciences,Biosciences,Stage Two Modules,30.0,1 and 2,Forensic Science,30.0,100.0,40.0,260.0,0.0,100.0,0.0,0.0,3.0,5.0,No,01/11/2011,18/06/2019,True,BIO,2,UG Year 2,ESE,300.0,0.13333333333333333,1.0,False
BIO2071,2019/0,biosciences,Biosciences,Stage Two Modules,15.0,1,Research Skills and Bioethics,15.0,200.0,28.0,122.0,0.0,20.0,30.0,50.0,3.0,5.0,No,01/11/2011,18/06/2019,True,BIO,2,UG Year 2,ESE,150.0,0.18666666666666668,3.0,False
BIO2074,2019/0,biosciences,Biosciences,Stage Two Modules,15.0,2,Marine Biology,15.0,100.0,32.0,118.0,0.0,40.0,60.0,0.0,2.0,5.0,No,01/11/2011,04/03/2019,True,BIO,2,UG Year 2,ESE,150.0,0.21333333333333335,2.0,False
BIO2076,2019/0,biosciences,Biosciences,Stage Two Modules,15.0,1,Ecology and Environment,15.0,100.0,37.0,113.0,0.0,0.0,100.0,0.0,2.0,5.0,No,01/11/2011,11/09/2019,True,BIO,2,UG Year 2,ESE,150.0,0.24666666666666667,1.0,False
BIO2081,2019/0,biosciences,Biosciences,Stage Two Modules,15.0,"1, 2 and 3",Coral Reef Field Course,15.0,40.0,60.0,90.0,0.0,90.0,10.0,0.0,3.0,5.0,No,01/12/2011,08/03/2018,True,BIO,2,UG Year 2,ESE,150.0,0.4,2.0,False
