module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok
GEO2132,2020/1,geography,Geography,Stage Two Modules,15.0,2,Global Urban Futures,15,130,22,128,0,100,0,0,2,5,No,21/02/2017,09/08/2020,True
GEO2230,2020/1,geography,Geography,Stage Two Modules,15.0,2,Reconstructing Past Environments,15,50,28,122,0,100,0,0,2,5,No,01/03/2013,12/08/2020,True
GEO2232,2020/1,geography,Geography,Stage Two Modules,15.0,1 and 3,The Cryosphere,15,60,28,122,0,50,50,0,1,5,No,28/01/2019,12/08/2020,True
GEO2233,2020/1,geography,Geography,Stage Two Modules,15.0,1,Landscape Response to Environmental Change: from Source to Sink,15,40,37,113,0,100,0,0,3,5,No,30/12/2019,12/08/2020,True
GEO2311,2020/1,geography,Geography,Stage Two Modules,15.0,1,Ideas in Geography,15,150,21,129,0,100,0,0,1,5,No,14/02/2015,14/07/2020,True
GEO2317,2020/1,geography,Geography,Stage Two Modules,15.0,1,Climate Change: Science and Society,15,90,24,128,0,100,0,0,1,5,No,01/06/2012,09/08/2020,True
GEO2321,2020/1,geography,Geography,Stage Two Modules,15.0,2,Introduction to Remote Sensing,15,65,40,110,0,100,0,0,1,5,Yes,06/03/2014,17/08/2020,True
GEO2322C,2020/1,geography,Geography,Stage Two Modules,15.0,2,"Nature, Environment and Sustainability Field Course",15,40,50,100,0,100,0,0,3,5,Yes,26/11/2020,01/12/2020,True
GEO2327,2020/1,geography,Geography,Stage Two Modules,15.0,1,Geographies of Justice: Research Methodologies in Action,15,150,30,120,0,100,0,0,2,5,No,07/09/2019,14/08/2020,True
GEO2332,2020/1,geography,Geography,Stage Two Modules,15.0,1,Numerical Methods for Physical Geographers,15,85,28,122,0,100,0,0,3,5,No,18/02/2019,14/08/2020,True
GEO2333,2020/1,geography,Geography,Stage Two Modules,15.0,1,Applied GIS: Mapping with Technology,15,100,40,110,0,100,0,0,2,5,Yes,06/03/2014,17/08/2020,True
GEO3000,2020/1,geography,Geography,Stage Three Modules,120.0,"1, 2 and 3",European Year Abroad,120,4,0,0,1200,100,0,0,1,6,No,01/03/2012,01/03/2012,True
GEO3101,2020/1,geography,Geography,Stage Three Modules,15.0,2,Gender and Geography,15,65,30,120,0,100,0,0,2,6,No,01/02/2011,21/08/2020,True
GEO3123,2020/1,geography,Geography,Stage Three Modules,15.0,1,Geographies of Material Culture,15,80,11,139,0,100,0,0,2,6,No,11/02/2011,07/10/2020,True
GEO3129,2020/1,geography,Geography,Stage Three Modules,15.0,1,Images of the Earth,15,55,27,123,0,100,0,0,2,6,No,01/08/2011,07/10/2020,True
GEO3142,2020/1,geography,Geography,Stage Three Modules,15.0,2,Geographies of the Body,15,60,31,119,0,100,0,0,2,6,No,21/02/2017,14/08/2020,True
GEO3144,2020/1,geography,Geography,Stage Three Modules,15.0,1,Geopolitical Cultures,15,60,31,119,0,100,0,0,2,6,No,17/01/2018,01/08/2020,True
GEO3145,2020/1,geography,Geography,Stage Three Modules,15.0,2,Troubled Times and Lost Futures: Geographical Thought After Progress,15,30,28,122,0,0,100,0,2,6,No,07/02/2020,01/08/2020,True
GEO3146,2020/1,geography,Geography,Stage Three Modules,15.0,2,Digital Geographies,15,40,30,120,0,100,0,0,2,6,No,24/03/2015,13/08/2020,True
GEO3223,2020/1,geography,Geography,Stage Three Modules,15.0,1,Landscape Systems Management,15,35,34,116,0,100,0,0,2,6,No,01/02/2011,17/08/2020,True
GEO3225,2020/1,geography,Geography,Stage Three Modules,15.0,2,Climate Change and its Impacts,15,58,30,120,0,30,70,0,2,6,No,01/08/2011,14/08/2020,True
GEO3227,2020/1,geography,Geography,Stage Three Modules,15.0,1,Weather,15,50,30,120,0,0,100,0,2,6,No,01/07/2012,17/08/2020,True
GEO3239,2020/1,geography,Geography,Stage Three Modules,15.0,2,GIS for Professionals,15,40,28,122,0,100,0,0,2,6,No,25/07/2017,14/08/2020,True
GEO3242,2020/1,geography,Geography,Stage Three Modules,15.0,1,"Historical, Functional and Conservation Biogeography of Plants",15,40,30,120,0,40,60,0,2,6,No,01/02/2018,12/08/2020,True
GEO3311,2020/1,geography,Geography,Stage Three Modules,45.0,1 and 2,BA Dissertation,45,90,19,431,0,100,0,0,1,6,No,01/02/2011,18/08/2020,True
GEO3312,2020/1,geography,Geography,Stage Three Modules,30.0,1 and 2,BA Dissertation,30,10,19,281,0,100,0,0,1,6,No,01/02/2011,01/08/2020,True
GEO3321,2020/1,geography,Geography,Stage Three Modules,45.0,1 and 2,BSc Dissertation,45,50,14,436,0,100,0,0,1,6,No,01/02/2011,14/08/2020,True
GEO3322,2020/1,geography,Geography,Stage Three Modules,30.0,1 and 2,BSc Dissertation,30,25,14,286,0,100,0,0,1,6,No,01/02/2011,14/08/2020,True
GEO3601,2020/1,geography,Geography,Stage Three Modules,120.0,"1, 2 and 3",Study Abroad,120,4,0,0,1200,100,0,0,1,6,No,01/11/2010,15/12/2020,True
GEO3603,2020/1,geography,Geography,Stage Three Modules,120.0,1,Professional Placement for Geographers,120,5,0,80,1120,85,0,15,5,6,No,03/01/2019,03/01/2019,True
GEOM022,2020/1,geography,Geography,Masters Modules,60.0,2 and 3,Dissertation in Sustainable Futures,60,30,15,585,0,100,0,0,1,7,Yes,23/01/2017,17/08/2020,True
GEOM023,2020/1,geography,Geography,Masters Modules,15.0,1 and 2,Contemporary Debates in Sustainable Futures,15,5,19,131,0,85,0,15,2,7,No,01/12/2016,28/07/2020,True
GEOM105A,2020/1,geography,Geography,Masters Modules,15.0,2 and 3,Research Methods and Design in Human Geography,15,5,22,128,0,100,0,0,2,7,No,01/10/2011,24/04/2017,True
GEOM106A,2020/1,geography,Geography,Masters Modules,15.0,1,Contemporary Debates in Human Geography,15,5,24,126,0,70,0,30,2,7,No,01/10/2011,26/04/2017,True
GEOM107,2020/1,geography,Geography,Masters Modules,60.0,"1, 2 and 3",Dissertation,60,5,48,551,0,100,0,0,1,7,No,01/08/2011,19/10/2017,True
GEOM130,2020/1,geography,Geography,Masters Modules,15.0,2,"Geographies of Culture, Creativity and Practice",15,5,22,128,0,100,0,0,2,7,No,01/02/2014,28/04/2017,True
GEOM131,2020/1,geography,Geography,Masters Modules,15.0,1,Geographies of Life,15,5,22,128,0,100,0,0,2,7,No,01/02/2014,18/04/2017,True
GEOM132,2020/1,geography,Geography,Masters Modules,15.0,1,"Space, Politics and Power",15,5,22,128,0,100,0,0,2,7,No,01/02/2014,11/09/2018,True
GEOM141,2020/1,geography,Geography,Masters Modules,15.0,1,Global Challenges,15,20,26,124,0,75,0,25,2,7,No,03/04/2019,14/08/2020,True
GEOM143,2020/1,geography,Geography,Masters Modules,15.0,1,Global Systems Thinking,15,20,25,125,0,100,0,0,2,7,No,03/04/2019,23/04/2019,True
GEOM144,2020/1,geography,Geography,Masters Modules,15.0,2,Innovation and the Science-Policy Interface,15,20,26,124,0,75,0,25,2,7,No,05/04/2019,23/04/2019,True
GEOM145,2020/1,geography,Geography,Masters Modules,15.0,2,Theory for Sustainable Transitions,15,20,25,125,0,100,0,0,1,7,No,03/04/2019,23/04/2019,True
GEOM146,2020/1,geography,Geography,Masters Modules,60.0,"1, 2 and 3",Solutions Project (Academic),60,15,15,585,0,100,0,0,2,7,No,03/04/2019,10/04/2019,True
GEOM147,2020/1,geography,Geography,Masters Modules,60.0,"1, 2 and 3",Solutions Project (Internship),60,5,20,300,280,100,0,0,3,7,No,03/04/2019,23/04/2019,True
PHL1002A,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Knowledge and Reality 1,15,100,27,123,,0,80,20,2,4,No,01/10/2005,27/02/2012,True
PHL1002B,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Knowledge and Reality 2,15,100,27,122,,50,50,0,2,4,No,01/10/2005,30/01/2017,True
PHL1004,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Philosophical Problems 1,15,30,27,122,,0,100,0,1,4,No,01/03/2018,26/03/2018,True
PHL1005A,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Evidence and Argument 1,15,140,28,122,0,0,100,0,1,4,No,01/10/2006,24/02/2012,True
PHL1006,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Introduction to Philosophical Analysis,15,150,27,122,0,0,100,0,1,4,No,12/01/2012,07/02/2012,True
PHL1007,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Philosophical Reading 1,15,40,27,123,0,30,70,0,2,4,No,01/10/2008,01/06/2012,True
PHL1008,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Philosophical Reading 2,15,60,28,121,0,50,50,0,2,4,No,01/07/2009,16/08/2013,True
PHL1009,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Philosophies of Art,15,30,27,122,0,30,70,0,2,4,No,,07/11/2014,True
PHL1010,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Introduction to Asian Philosophy,15,30,27,122,,30,70,0,2,4,No,01/01/2007,09/12/2019,True
PHL1013,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Philosophy of Morality,15,150,27,122,0,40,60,0,2,4,No,22/02/2012,,True
PHL1112,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Philosophy of Film,15,40,42,108,0,50,50,0,2,4,No,01/10/2010,18/09/2012,True
PHL2001,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Phenomenology,15,30,21,128,0,100,0,0,2,5,No,23/01/2018,,True
PHL2010A,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Philosophy of Mind 1,15,65,21,128,,40,60,0,2,5,No,01/10/2008,01/07/2012,True
PHL2015,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Body and Mind,15,115,27,123,0,100,0,0,1,5,No,10/02/2012,04/10/2018,True
PHL2016,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Metaphysics,15,70,22,128,0,50,50,0,2,4,No,10/02/2012,18/09/2013,True
PHL2018,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophy of Language,15,30,22,128,0,50,50,0,2,5,No,19/6/2013,,True
PHL2020,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Virtues and Vices,15,30,22,128,0,50,50,0,2,5,No,01/01/2013,,True
PHL2021,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Symbolic Logic,15,40,22,128,0,40,60,0,2,5,No,08/03/2016,,True
PHL2026,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Philosophy of Science,15,40,22,128,0,100,0,0,2,5,No,04/03/2009,04/10/2016,True
PHL2038,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,The Self,15,35,24,126,0,50,50,0,2,5,No,01/03/2013,,True
PHL2040,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Critical Theory: The Frankfurt School and Communicative Capitalism,15,20,22,128,0,100,0,0,2,5,No,28/02/2020,28/02/2020,True
PHL2041,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,"Feminist Philosophy: Gender, Race and Class",15,20,22,128,0,100,0,0,2,5,No,12/02/2020,12/02/2020,True
PHL2042,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophical Frontiers,15,24,22,128,0,80,0,20,3,5,No,17/02/2020,17/02/2020,True
PHL2045,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Aesthetics,15,30,22,128,0,50,50,0,2,5,No,15/03/2018,17/04/2018,True
PHL2052,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Epistemology,15,40,22,128,,50,50,0,2,5,No,,18/08/2015,True
PHL2053,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,History of Philosophy,15,40,21,128,0,100,0,0,3,5,No,26/02/2018,17/04/2018,True
PHL2054,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophy of Psychiatry,15,40,22,128,0,100,0,0,1,5,No,13/03/2018,23/03/2018,True
PHL2056,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,The Nature of Normativity,15,30,22,128,0,100,0,0,1,5,No,,,True
PHL2061,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophy of Law,15,25,22,128,,100,0,0,2,5,No,,18/08/2015,True
PHL2096,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Cyborg Studies,15,30,22,128,0,100,0,0,2,5,No,08/03/2016,02/02/2021,True
PHL2111,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,"The Deep Past, History and Humanity",15,40,21,128,0,100,0,0,3,5,No,13/03/2018,16/03/2018,True
PHL2112,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Practical Ethics,15,,21,128,0,100,0,0,3,5,No,11/01/2019,11/01/2019,True
PHL2114,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Aristotle's Ethics,15,30,22,128,,50,50,0,2,5,No,11/03/2019,11/03/2019,True
PHL3001,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Phenomenology,15,30,22,128,0,100,0,0,2,6,No,23/01/2018,,True
PHL3013,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Virtues and Vices,15,40,22,128,0,50,50,0,2,6,No,January 2013,,True
PHL3014,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Symbolic Logic,15,40,22,128,0,40,60,0,2,6,No,08/03/2016,,True
PHL3026,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Philosophy of Science,15,40,22,128,0,100,0,0,2,6,No,01/10/2007,04/10/2016,True
PHL3038,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,The Self,15,35,24,126,,50,50,0,2,6,No,March 2013,,True
PHL3040,2020/1,philosophy,Philosophy,Stage Three Modules,30.0,1 and 2,Philosophy Dissertation,30,80,16,284,0,100,0,0,1,6,No,01/10/2006,01/04/2012,True
PHL3045,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Aesthetics,15,30,22,128,0,50,50,0,2,6,No,15/03/2018,17/04/2018,True
PHL3052,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Epistemology,15,40,22,128,,50,50,0,2,6,No,,18/08/2015,True
PHL3053,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,History of Philosophy,15,40,21,128,0,100,0,0,3,6,No,26/02/2018,17/04/2018,True
PHL3054,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Philosophy of Psychiatry,15,40,22,128,0,100,0,0,1,6,No,13/03/2018,23/03/2018,True
PHL3056,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,The Nature of Normativity,15,30,22,128,0,100,0,0,1,6,No,,,True
PHL3061,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Philosophy of Law,15,40,22,128,,100,0,0,2,6,No,,18/08/2015,True
PHL3077,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,"Bioethics: DNA-technologies, Ethics and Human Identity",15,15,22,128,0,70,0,30,2,6,No,27/02/2020,27/02/2020,True
PHL3078,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Critical Theory: The Frankfurt School and Communicative Capitalism,15,20,22,128,0,100,0,0,2,6,No,28/02/2020,28/02/2020,True
PHL3079,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,"Feminist Philosophy: Gender, Race and Class",15,20,22,128,0,100,0,0,2,6,Yes,12/02/2020,12/02/2020,True
PHL3080,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Philosophical Frontiers,15,24,22,128,0,80,0,20,3,6,No,17/02/2020,17/02/2020,True
PHL3096,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Cyborg Studies,15,30,22,128,0,100,0,0,2,6,No,09/03/2016,02/02/2021,True
PHL3111,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,"The Deep Past, History and Humanity",15,40,21,128,0,100,0,0,3,6,No,13/03/2018,16/03/2018,True
PHL3113,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Practical Ethics,15,,21,128,0,100,0,0,3,6,No,11/01/2019,11/01/2019,True
PHL3114,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Aristotle's Ethics,15,30,22,128,0,50,50,0,2,6,No,10/03/2019,10/03/2019,True
PHLM006,2020/1,philosophy,Philosophy,Masters Modules,30.0,2,Contemporary Ethics,30,15,30,270,0,100,0,0,3,7,No,15/02/2017,01/04/2020,True
PHLM007,2020/1,philosophy,Philosophy,Masters Modules,30.0,1,Current Issues in Mind and Cognition,30,10,22,278,,100,0,0,2,7,No,02/12/2016,03/02/2017,True
PHLM008,2020/1,philosophy,Philosophy,Masters Modules,30.0,2,"Mind, Body and World",30,10,22,278,,80,0,20,3,7,No,06/12/2016,06/12/2016,True
PHLM009,2020/1,philosophy,Philosophy,Masters Modules,60.0,3,Dissertation,60,5,6,594,0,100,0,0,1,7,No,04/01/2017,,True
PHLM010,2020/1,philosophy,Philosophy,Masters Modules,30.0,1,Introduction to Philosophical Methods,30,20,22,278,0,100,0,0,2,7,No,04/01/2017,09/07/2018,True
PHLM011,2020/1,philosophy,Philosophy,Masters Modules,15.0,2,Data Governance and Ethics,15,40,22,128,0,100,0,0,1,7,No,30/11/2018,27/02/2020,True
PHLM012,2020/1,philosophy,Philosophy,Masters Modules,30.0,2,Data Governance and Ethics,30,20,22,278,0,100,0,0,1,7,No,27/02/2020,27/02/2020,True
ARC1007,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Archaeological and Forensic Science Practicals,15,18,28,122,0,100,0,0,1,4,No,2010,22/10/2020,True
ARC1008,2020/1,archaeology,Archaeology,Stage One Modules,15.0,2,Forensic Archaeology,15,20,33,117,0,60,0,40,2,4,No,2010,22/10/2020,True
ARC1010,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Themes in World Archaeology,15,60,24,126,0,60,40,0,2,4,No,30/06/2014,22/10/2020,True
ARC1020,2020/1,archaeology,Archaeology,Stage One Modules,15.0,2,Essential Archaeological Methods,15,60,22,128,0,40,60,0,2,4,No,30/06/2014,22/10/2020,True
ARC1030,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Investigating British Archaeology,15,60,22,127,0,100,0,0,2,4,No,30/06/2014,16/07/2020,True
ARC1040,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Artefacts and Materials,15,,33,117,0,100,0,0,2,4,No,30/06/2014,15/07/2020,True
ARC1050,2020/1,archaeology,Archaeology,Stage One Modules,15.0,2,Objects: Contexts and Display,15,25,22,128,0,100,0,0,2,4,No,30/06/2014,15/07/2020,True
ARC1070,2020/1,archaeology,Archaeology,Stage One Modules,30.0,1 and 2,Practical Skills in Archaeology,30,20,66,234,0,100,0,0,2,4,No,30/06/2008,23/10/2020,True
ARC2003,2020/1,archaeology,Archaeology,Stage Two Modules,30.0,1 and 2,Archaeological Fieldwork Project,30,10,5,145,150,100,0,0,2,5,No,June 2009,27/10/2020,True
ARC2004,2020/1,archaeology,Archaeology,Stage Two Modules,30.0,1 and 2,Archaeological Fieldschool,30,30,165,135,0,50,0,50,2,5,No,2010,27/10/2020,True
ARC2118,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,2,Lords to Lepers: Medieval Social Worlds,15,40,19,131,0,40,60,0,2,5,No,February 2012,24/07/2020,True
ARC2124,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,1,Giving and Taking: Anthropology and Archaeology of Circulation and Exchange,15,15,18,131,0,70,0,30,2,5,No,March 2013,24/07/2020,True
ARC2130,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,1,Discovering the Past with Molecular Science,15,20,22,128,0,50,50,0,2,5,No,13/03/2017,24/07/2020,True
ARC2131,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,2,"Palaeolithic Archaeology of Homo Sapiens 100,000-12,000 BP",15,30,22,128,0,50,50,0,2,5,Yes,14/03/2017,24/07/2020,True
ARC2400,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,1,Understanding the Landscape of Roman Britain,15,20,22,128,0,50,50,0,2,6,No,09/03/2015,27/07/2020,True
ARC2504,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,1,Zooarchaeology,15,25,33,117,0,100,0,0,3,5,No,2011,30/10/2020,True
ARC2512,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,2,Palaeobotany,15,10,30,120,0,100,0,0,2,5,No,2009,19/08/2020,True
ARC2514,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,2,Forensic Anthropology,15,40,33,117,0,0,60,40,2,5,No,2011,18/08/2020,True
ARC2517,2020/1,archaeology,Archaeology,Stage Two Modules,15.0,2,Palaeobiodiversity: A History of the World in 100 Animals,15,30,33,117,0,100,0,0,2,5,No,01/03/2018,18/08/2020,True
ARC3000,2020/1,archaeology,Archaeology,Stage Three Modules,30.0,1 and 2,Archaeological Dissertation,30,40,3,297,0,100,0,0,2,6,No,28/07/2016,20/08/2020,True
ARC3003,2020/1,archaeology,Archaeology,Stage Three Modules,30.0,1,Professional Placement,30,8,4,136,160,100,0,0,3,6,No,2011,19/03/2020,True
ARC3006A,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,1,Advanced Fieldschool,15,10,2,37,111,50,50,0,2,6,No,24/01/2018,19/03/2020,True
ARC3010,2020/1,archaeology,Archaeology,Stage Three Modules,45.0,,Archaeological Science Dissertation,45,10,3,297,0,100,0,0,2,6,No,01/10/2018,15/04/2019,True
ARC3011,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,1,Practicing Archaeological Science,15,10,22,128,0,80,0,20,2,6,No,01/10/2018,15/04/2019,True
ARC3118,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,2,Lords to Lepers: Medieval Social Worlds,15,30,19,131,0,40,60,0,2,6,No,February 2012,4/11/2020,True
ARC3124,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,1,Giving and Taking: Anthropology and Archaeology of Circulation and Exchange,15,20,18,131,0,70,0,30,2,6,No,March 2013,18/08/2020,True
ARC3131,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,2,"Palaeolithic Archaeology of Homo Sapiens 100,000-12,000 BP",15,20,22,128,0,50,50,0,2,6,No,14/03/2017,24/07/2020,True
ARC3400,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,1,Understanding the Landscape of Roman Britain,15,20,22,128,0,50,50,0,2,6,No,09/03/2015,18/08/2020,True
ARC3510,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,2,Experimental Approaches to Forensic and Archaeological Investigations,15,30,33,117,0,100,0,0,2,6,Yes,17/01/2017,05/06/2020,True
ARC3512,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,2,Palaeobotany,15,10,30,120,0,100,0,0,2,6,Yes,2009,18/08/2020,True
ARC3517,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,2,Palaeobiodiversity: A History of the World in 100 Animals,15,30,33,117,0,100,0,0,2,6,No,01/03/2018,18/08/2020,True
ARC3611,2020/1,archaeology,Archaeology,Stage Three Modules,15.0,2,Funerary Osteoarchaeology,15,35,22,128,0,40,60,0,2,6,No,October 2008,19/08/2020,True
